trimestre,cve_edo,nom_edo,cve_mun,nom_mun,cve_loc,nom_loc,beca,fecha_alta
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,1900,2024-10-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,1900,2024-10-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,1900,2024-10-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,1900,2024-10-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-24
2,18,Nayarit,1,Acaponeta,1,Acaponeta,5700,2025-02-23
